filename,linguist
TOTAL,1260.8108698226201
/samples/1C Enterprise/Catalog.ИсходящиеПисьма.Form.ФормаЭлемента.Form.Module.bsl,0.40145580158
/samples/1C Enterprise/Catalog.Товары.Command.ПечатьПрайсЛиста.CommandModule.bsl,0.39157380158
/samples/1C Enterprise/CommonModule.ОбменМобильныеОбщее.Module.bsl,0.39514057258
/samples/1C Enterprise/Document.РасходТовара.ObjectModule.bsl,0.40264508058
/samples/1C Enterprise/ci_before_script.os,0.39473112958
/samples/1C Enterprise/test_canCompile.os,0.39285059558
/samples/2-Dimensional Array/appearance.2da,0.39537051458
/samples/2-Dimensional Array/tailmodel.2da,0.39521097558
/samples/4D/generate_project.4dm,0.39147572858
/samples/4D/play_with_classes.4dm,0.39262352958
/samples/4D/test_webServerStart.4dm,0.39863051458
/samples/4D/webArea.4dm,0.39375523158
/samples/ABAP CDS/zcds_monsters_association.ddls.asddls,0.39746964958
/samples/ABAP CDS/zcds_monsters_parameters.ddls.asddls,0.39606751957999997
/samples/ABAP/cl_csv_parser.abap,0.39527478858
/samples/ABNF/toml.abnf,0.39908660058
/samples/AGS Script/GlobalScript.asc,0.41146820258
/samples/AGS Script/GlobalScript.ash,0.39890755458
/samples/AGS Script/KeyboardMovement_102.asc,0.41435906558
/samples/AGS Script/KeyboardMovement_102.ash,0.39892678958
/samples/AIDL/ExtendableParcelable.aidl,0.39453428558
/samples/AIDL/IVoid.aidl,0.39877460958
/samples/AL/ALIssue.al,0.40483768158
/samples/AL/ALIssueList.al,0.40669677958
/samples/AL/RefreshALIssuesCode.al,0.40755589358
/samples/AMPL/CT2.mod,0.59561920558
/samples/AMPL/toy.ampl,0.39230100658
/samples/API Blueprint/actions.apib,0.39424757658
/samples/API Blueprint/attributes.apib,0.39664994858
/samples/API Blueprint/simple.apib,0.39129727958
/samples/APL/DeepakChopra.apl,0.39544702858
/samples/APL/UT.dyalog,0.39651981858
/samples/APL/hashbang,0.38906278858
/samples/ASL/example.asl,0.39951955258
/samples/ASL/example.dsl,0.39332619058
/samples/ASN.1/example.asn,0.39058056258
/samples/ASP.NET/EchoSocket.ashx,0.40193441958
/samples/ASP.NET/Global.asax,0.39382665358
/samples/ASP.NET/Login.aspx,0.39735069858
/samples/ASP.NET/OpenAuthProviders.ascx,0.39409556258
/samples/ATS/CoYonedaLemma.dats,0.39636624257999997
/samples/ATS/DiningPhil2.dats,0.39881225858
/samples/ATS/DiningPhil2.sats,0.39350668858
/samples/ATS/DiningPhil2_fork.dats,0.39514660458
/samples/ATS/DiningPhil2_thread.dats,0.39392234458
/samples/ATS/YonedaLemma.dats,0.39849164858
/samples/ATS/basis_ssntype.sats,0.39391568558
/samples/ATS/csv_parse.hats,0.39505508658
/samples/ATS/intinf_vt.dats,0.40074627958
/samples/ActionScript/FooBar.as,0.40768233758
/samples/ActionScript/HelloWorld.as,0.40528594158
/samples/ActionScript/NumberUtil.as,0.41551280458
/samples/ActionScript/TextFieldUtil.as,0.41779167158
/samples/Adblock Filter List/Imperial Units Remover.txt,0.41115819058
/samples/Adblock Filter List/abp-filters-anti-cv.txt,0.41669738058
/samples/Adblock Filter List/anti-facebook.txt,0.41410442958
/samples/Adblock Filter List/fake-news.txt,0.41068490358
/samples/Adblock Filter List/test_rules.txt,0.41720221558
/samples/Adobe Font Metrics/OpenSansCondensed-Bold.afm,0.39220653958
/samples/Adobe Font Metrics/SpecialElite.afm,0.39439150058
/samples/Adobe Font Metrics/lambda.afm,0.39347784158
/samples/Agda/NatCat.agda,0.39242774958
/samples/Alloy/file_system.als,0.39488611858
/samples/Alloy/marksweepgc.als,0.39271702458
/samples/Alloy/views.als,0.39855299458
/samples/Alpine Abuild/filenames/APKBUILD,0.39582962058
/samples/Altium Designer/Sample Altium Project.PrjPcb,0.40738332758
/samples/Altium Designer/Sample Board Design.PcbDoc,0.39748375158
/samples/Altium Designer/Sample Output Job.OutJob,0.39257734458
/samples/Altium Designer/Sample Schematic Sheet.SchDoc,0.39506468958
/samples/AngelScript/botmanager.as,0.60041169358
/samples/AngelScript/payload.as,0.6045686865800001
/samples/Ant Build System/filenames/ant.xml,0.39610557058
/samples/Antlers/index.antlers.html,0.38868490858
/samples/Antlers/kitchensink.antlers.html,0.38786657658
/samples/Antlers/kitchensink.antlers.php,0.39124033558
/samples/Antlers/layout.antlers.html,0.39325969358
/samples/Antlers/sitemap.antlers.xml,0.39138160258
/samples/ApacheConf/apache.vhost,0.58492785158
/samples/ApacheConf/filenames/.htaccess,0.39363279258
/samples/ApacheConf/filenames/apache2.conf,0.39373496658
/samples/ApacheConf/filenames/httpd.conf,0.40083943758
/samples/Apex/AccountTrigger.trigger,0.5995351145800001
/samples/Apex/AddRelatedRecord.trigger,0.59618952558
/samples/Apex/ArrayUtils.cls,0.59940250758
/samples/Apex/BooleanUtils.cls,0.6008317225800001
/samples/Apex/EmailUtils.cls,0.59509412758
/samples/Apex/GeoUtils.cls,0.58587466858
/samples/Apex/LanguageUtils.cls,0.6164662645800001
/samples/Apex/LogTriggerHandler.trigger,0.60186902458
